16,17,30,35,36,51,57,58,59,61,62,64,66,68,74,75,76,82,keyword,alls,binary,value
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,중고,2,2.0,8.0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,외치,2,2.0,8.0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,감기,2,2.0,8.0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,고충,2,2.0,8.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,근접,2,2.0,8.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,막상,2,2.0,8.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,시간대,2,2.0,8.0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,충성,2,2.0,8.0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,대적,2,2.0,8.0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,태극기,2,2.0,8.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,종종,2,2.0,8.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,반박,2,2.0,8.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,도발,2,2.0,8.0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,심정지,2,2.0,8.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,이상만,2,2.0,8.0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,등장,2,2.0,8.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,클럽,2,2.0,8.0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,통장,2,2.0,8.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,희생양,2,2.0,8.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,일감,2,2.0,8.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,실장,2,2.0,8.0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,오기,2,2.0,8.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,소망,2,2.0,8.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,법칙,2,2.0,8.0
0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,가제,8,1.0,8.0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,계급,8,1.0,8.0
0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,대여,8,1.0,8.0
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,비탄,8,1.0,8.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,에이즈,8,1.0,8.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,종전,8,1.0,8.0
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,아래층,8,1.0,8.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,매국,8,1.0,8.0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,학제,8,1.0,8.0
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,뭉개,8,1.0,8.0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,서바이벌,7,1.0,7.0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,위력,7,1.0,7.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,웹하드,7,1.0,7.0
0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,안병,7,1.0,7.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,셀,7,1.0,7.0
0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,강동구청,7,1.0,7.0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,농촌,7,1.0,7.0
0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,응답,7,1.0,7.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,네이처,7,1.0,7.0
0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,경련,7,1.0,7.0
